#  3 Channels, Eigenvalue: 2 Energy:  -0.4956
# J:0.50 parity: 1
 # #channel #core Jc (l sn) jn
   5.950    0.127462     -0.460902E-01 -0.137985    
   6.000    0.118388     -0.491774E-01 -0.140932    
   6.050    0.110275     -0.518357E-01 -0.143236    
   6.100    0.103000     -0.541048E-01 -0.144964    
   6.150    0.964521E-01 -0.560211E-01 -0.146178    
   6.200    0.905260E-01 -0.576181E-01 -0.146932    
   6.250    0.851264E-01 -0.589264E-01 -0.147278    
   6.300    0.801666E-01 -0.599743E-01 -0.147263    
   6.350    0.755695E-01 -0.607875E-01 -0.146927    
   6.400    0.712668E-01 -0.613895E-01 -0.146310    
   6.450    0.671997E-01 -0.618020E-01 -0.145446    
   6.500    0.633180E-01 -0.620445E-01 -0.144367    
   6.550    0.595801E-01 -0.621350E-01 -0.143099    
   6.600    0.559527E-01 -0.620898E-01 -0.141670    
   6.650    0.524100E-01 -0.619236E-01 -0.140100    
   6.700    0.489333E-01 -0.616500E-01 -0.138411    
   6.750    0.455103E-01 -0.612811E-01 -0.136620    
   6.800    0.421345E-01 -0.608281E-01 -0.134743    
   6.850    0.388046E-01 -0.603008E-01 -0.132795    
   6.900    0.355236E-01 -0.597084E-01 -0.130788    
   6.950    0.322979E-01 -0.590590E-01 -0.128733    
   7.000    0.291374E-01 -0.583600E-01 -0.126639    
   7.050    0.260538E-01 -0.576179E-01 -0.124516    
   7.100    0.230605E-01 -0.568388E-01 -0.122370    
   7.150    0.201721E-01 -0.560280E-01 -0.120208    
   7.200    0.174034E-01 -0.551904E-01 -0.118036    
   7.250    0.147691E-01 -0.543304E-01 -0.115858    
   7.300    0.122834E-01 -0.534517E-01 -0.113679    
   7.350    0.995942E-02 -0.525580E-01 -0.111502    
   7.400    0.780886E-02 -0.516524E-01 -0.109332    
   7.450    0.584183E-02 -0.507378E-01 -0.107170    
   7.500    0.406647E-02 -0.498167E-01 -0.105019    
   7.550    0.248886E-02 -0.488915E-01 -0.102881    
   7.600    0.111285E-02 -0.479643E-01 -0.100760    
   7.650   -0.599847E-04 -0.470369E-01 -0.986551E-01
   7.700   -0.103036E-02 -0.461112E-01 -0.965696E-01
   7.750   -0.180126E-02 -0.451886E-01 -0.945048E-01
   7.800   -0.237787E-02 -0.442706E-01 -0.924621E-01
   7.850   -0.276742E-02 -0.433586E-01 -0.904428E-01
   7.900   -0.297909E-02 -0.424536E-01 -0.884482E-01
   7.950   -0.302381E-02 -0.415568E-01 -0.864796E-01
   8.000   -0.291405E-02 -0.406692E-01 -0.845381E-01
   8.050   -0.266364E-02 -0.397917E-01 -0.826248E-01
   8.100   -0.228749E-02 -0.389251E-01 -0.807409E-01
   8.150   -0.180137E-02 -0.380701E-01 -0.788872E-01
   8.200   -0.122169E-02 -0.372275E-01 -0.770648E-01
   8.250   -0.565244E-03 -0.363978E-01 -0.752746E-01
   8.300    0.151062E-03 -0.355816E-01 -0.735172E-01
   8.350    0.910393E-03 -0.347794E-01 -0.717936E-01
   8.400    0.169623E-02 -0.339915E-01 -0.701043E-01
   8.450    0.249257E-02 -0.332185E-01 -0.684499E-01
   8.500    0.328412E-02 -0.324604E-01 -0.668309E-01
   8.550    0.405645E-02 -0.317177E-01 -0.652478E-01
   8.600    0.479618E-02 -0.309905E-01 -0.637008E-01
   8.650    0.549107E-02 -0.302789E-01 -0.621901E-01
   8.700    0.613016E-02 -0.295831E-01 -0.607159E-01
   8.750    0.670383E-02 -0.289030E-01 -0.592780E-01
   8.800    0.720389E-02 -0.282387E-01 -0.578765E-01
   8.850    0.762361E-02 -0.275900E-01 -0.565111E-01
   8.900    0.795772E-02 -0.269570E-01 -0.551815E-01
   8.950    0.820246E-02 -0.263393E-01 -0.538872E-01
   9.000    0.835551E-02 -0.257370E-01 -0.526279E-01
   9.050    0.841598E-02 -0.251496E-01 -0.514028E-01
   9.100    0.838434E-02 -0.245770E-01 -0.502114E-01
   9.150    0.826237E-02 -0.240189E-01 -0.490528E-01
   9.200    0.805307E-02 -0.234750E-01 -0.479263E-01
   9.250    0.776055E-02 -0.229448E-01 -0.468309E-01
   9.300    0.738995E-02 -0.224281E-01 -0.457658E-01
   9.350    0.694731E-02 -0.219245E-01 -0.447299E-01
   9.400    0.643945E-02 -0.214335E-01 -0.437223E-01
   9.450    0.587387E-02 -0.209548E-01 -0.427419E-01
   9.500    0.525859E-02 -0.204879E-01 -0.417875E-01
   9.550    0.460206E-02 -0.200324E-01 -0.408583E-01
   9.600    0.391300E-02 -0.195880E-01 -0.399530E-01
   9.650    0.320032E-02 -0.191541E-01 -0.390706E-01
   9.700    0.247296E-02 -0.187304E-01 -0.382101E-01
   9.750    0.173977E-02 -0.183164E-01 -0.373704E-01
   9.800    0.100947E-02 -0.179118E-01 -0.365505E-01
   9.850    0.290462E-03 -0.175162E-01 -0.357495E-01
   9.900   -0.409213E-03 -0.171292E-01 -0.349664E-01
   9.950   -0.108197E-02 -0.167505E-01 -0.342003E-01
  10.000   -0.172075E-02 -0.163797E-01 -0.334504E-01
  10.050   -0.231910E-02 -0.160165E-01 -0.327159E-01
  10.100   -0.287122E-02 -0.156606E-01 -0.319961E-01
  10.150   -0.337200E-02 -0.153118E-01 -0.312902E-01
  10.200   -0.381708E-02 -0.149698E-01 -0.305978E-01
  10.250   -0.420285E-02 -0.146344E-01 -0.299182E-01
  10.300   -0.452648E-02 -0.143054E-01 -0.292510E-01
  10.350   -0.478592E-02 -0.139825E-01 -0.285957E-01
  10.400   -0.497989E-02 -0.136657E-01 -0.279519E-01
  10.450   -0.510788E-02 -0.133547E-01 -0.273193E-01
  10.500   -0.517014E-02 -0.130496E-01 -0.266977E-01
  10.550   -0.516761E-02 -0.127500E-01 -0.260869E-01
  10.600   -0.510195E-02 -0.124561E-01 -0.254866E-01
  10.650   -0.497543E-02 -0.121677E-01 -0.248968E-01
  10.700   -0.479093E-02 -0.118848E-01 -0.243173E-01
  10.750   -0.455187E-02 -0.116072E-01 -0.237482E-01
  10.800   -0.426218E-02 -0.113351E-01 -0.231893E-01
  10.850   -0.392618E-02 -0.110683E-01 -0.226408E-01
  10.900   -0.354860E-02 -0.108069E-01 -0.221027E-01
  10.950   -0.313447E-02 -0.105509E-01 -0.215750E-01
  11.000   -0.268906E-02 -0.103002E-01 -0.210579E-01
  11.050   -0.221782E-02 -0.100549E-01 -0.205513E-01
  11.100   -0.172633E-02 -0.981499E-02 -0.200553E-01
  11.150   -0.122022E-02 -0.958046E-02 -0.195702E-01
  11.200   -0.705124E-03 -0.935134E-02 -0.190959E-01
  11.250   -0.186617E-03 -0.912762E-02 -0.186325E-01
  11.300    0.329844E-03 -0.890930E-02 -0.181802E-01
  11.350    0.838966E-03 -0.869639E-02 -0.177390E-01
  11.400    0.133567E-02 -0.848887E-02 -0.173089E-01
  11.450    0.181513E-02 -0.828673E-02 -0.168899E-01
  11.500    0.227283E-02 -0.808994E-02 -0.164821E-01
  11.550    0.270459E-02 -0.789848E-02 -0.160855E-01
  11.600    0.310656E-02 -0.771229E-02 -0.157000E-01
  11.650    0.347534E-02 -0.753134E-02 -0.153256E-01
  11.700    0.380789E-02 -0.735556E-02 -0.149622E-01
  11.750    0.410163E-02 -0.718488E-02 -0.146097E-01
  11.800    0.435440E-02 -0.701923E-02 -0.142679E-01
  11.850    0.456452E-02 -0.685851E-02 -0.139367E-01
  11.900    0.473074E-02 -0.670263E-02 -0.136159E-01
  11.950    0.485225E-02 -0.655147E-02 -0.133052E-01
  12.000    0.492870E-02 -0.640494E-02 -0.130046E-01
  12.050    0.496019E-02 -0.626289E-02 -0.127137E-01
  12.100    0.494720E-02 -0.612520E-02 -0.124321E-01
  12.150    0.489065E-02 -0.599174E-02 -0.121598E-01
  12.200    0.479182E-02 -0.586235E-02 -0.118962E-01
  12.250    0.465237E-02 -0.573689E-02 -0.116412E-01
  12.300    0.447427E-02 -0.561520E-02 -0.113943E-01
  12.350    0.425983E-02 -0.549713E-02 -0.111553E-01
  12.400    0.401160E-02 -0.538251E-02 -0.109236E-01
  12.450    0.373241E-02 -0.527119E-02 -0.106991E-01
  12.500    0.342528E-02 -0.516299E-02 -0.104813E-01
  12.550    0.309341E-02 -0.505777E-02 -0.102699E-01
  12.600    0.274017E-02 -0.495535E-02 -0.100644E-01
  12.650    0.236902E-02 -0.485557E-02 -0.986451E-02
  12.700    0.198350E-02 -0.475829E-02 -0.966989E-02
  12.750    0.158721E-02 -0.466334E-02 -0.948015E-02
  12.800    0.118375E-02 -0.457057E-02 -0.929496E-02
  12.850    0.776710E-03 -0.447984E-02 -0.911398E-02
  12.900    0.369614E-03 -0.439101E-02 -0.893688E-02
  12.950   -0.340763E-04 -0.430396E-02 -0.876335E-02
  13.000   -0.431012E-03 -0.421854E-02 -0.859310E-02
  13.050   -0.817975E-03 -0.413465E-02 -0.842586E-02
  13.100   -0.119191E-02 -0.405218E-02 -0.826136E-02
  13.150   -0.154992E-02 -0.397101E-02 -0.809937E-02
  13.200   -0.188933E-02 -0.389107E-02 -0.793966E-02
  13.250   -0.220767E-02 -0.381225E-02 -0.778203E-02
  13.300   -0.250270E-02 -0.373450E-02 -0.762631E-02
  13.350   -0.277241E-02 -0.365773E-02 -0.747234E-02
  13.400   -0.301506E-02 -0.358189E-02 -0.731997E-02
  13.450   -0.322916E-02 -0.350693E-02 -0.716910E-02
  13.500   -0.341349E-02 -0.343281E-02 -0.701962E-02
  13.550   -0.356710E-02 -0.335949E-02 -0.687147E-02
  13.600   -0.368930E-02 -0.328695E-02 -0.672458E-02
  13.650   -0.377969E-02 -0.321518E-02 -0.657892E-02
  13.700   -0.383810E-02 -0.314416E-02 -0.643447E-02
  13.750   -0.386466E-02 -0.307389E-02 -0.629123E-02
  13.800   -0.385971E-02 -0.300438E-02 -0.614921E-02
  13.850   -0.382385E-02 -0.293563E-02 -0.600844E-02
  13.900   -0.375793E-02 -0.286767E-02 -0.586897E-02
  13.950   -0.366300E-02 -0.280051E-02 -0.573086E-02
  14.000   -0.354030E-02 -0.273418E-02 -0.559417E-02
  14.050   -0.339130E-02 -0.266871E-02 -0.545897E-02
  14.100   -0.321760E-02 -0.260414E-02 -0.532536E-02
  14.150   -0.302099E-02 -0.254049E-02 -0.519344E-02
  14.200   -0.280339E-02 -0.247782E-02 -0.506329E-02
  14.250   -0.256684E-02 -0.241615E-02 -0.493503E-02
  14.300   -0.231348E-02 -0.235553E-02 -0.480875E-02
  14.350   -0.204554E-02 -0.229601E-02 -0.468458E-02
  14.400   -0.176530E-02 -0.223762E-02 -0.456261E-02
  14.450   -0.147511E-02 -0.218040E-02 -0.444296E-02
  14.500   -0.117734E-02 -0.212441E-02 -0.432573E-02
  14.550   -0.874355E-03 -0.206966E-02 -0.421103E-02
  14.600   -0.568527E-03 -0.201620E-02 -0.409894E-02
  14.650   -0.262196E-03 -0.196407E-02 -0.398957E-02
  14.700    0.423422E-04 -0.191330E-02 -0.388300E-02
  14.750    0.342847E-03 -0.186391E-02 -0.377930E-02
  14.800    0.637154E-03 -0.181592E-02 -0.367855E-02
  14.850    0.923186E-03 -0.176937E-02 -0.358081E-02
  14.900    0.119896E-02 -0.172426E-02 -0.348612E-02
  14.950    0.146263E-02 -0.168061E-02 -0.339454E-02
  15.000    0.171244E-02 -0.163842E-02 -0.330609E-02
  15.050    0.194678E-02 -0.159771E-02 -0.322079E-02
  15.100    0.216419E-02 -0.155846E-02 -0.313866E-02
  15.150    0.236336E-02 -0.152068E-02 -0.305969E-02
  15.200    0.254313E-02 -0.148434E-02 -0.298386E-02
  15.250    0.270248E-02 -0.144945E-02 -0.291117E-02
  15.300    0.284059E-02 -0.141597E-02 -0.284156E-02
  15.350    0.295677E-02 -0.138388E-02 -0.277501E-02
  15.400    0.305052E-02 -0.135317E-02 -0.271144E-02
  15.450    0.312150E-02 -0.132378E-02 -0.265081E-02
  15.500    0.316952E-02 -0.129569E-02 -0.259302E-02
  15.550    0.319457E-02 -0.126886E-02 -0.253801E-02
  15.600    0.319680E-02 -0.124324E-02 -0.248568E-02
  15.650    0.317649E-02 -0.121879E-02 -0.243592E-02
  15.700    0.313409E-02 -0.119546E-02 -0.238864E-02
  15.750    0.307020E-02 -0.117319E-02 -0.234372E-02
  15.800    0.298552E-02 -0.115194E-02 -0.230104E-02
  15.850    0.288092E-02 -0.113164E-02 -0.226048E-02
  15.900    0.275735E-02 -0.111224E-02 -0.222191E-02
  15.950    0.261590E-02 -0.109368E-02 -0.218519E-02
  16.000    0.245773E-02 -0.107590E-02 -0.215021E-02
  16.050    0.228413E-02 -0.105884E-02 -0.211681E-02
  16.100    0.209642E-02 -0.104243E-02 -0.208486E-02
  16.150    0.189604E-02 -0.102662E-02 -0.205423E-02
  16.200    0.168446E-02 -0.101135E-02 -0.202478E-02
  16.250    0.146319E-02 -0.996561E-03 -0.199638E-02
  16.300    0.123380E-02 -0.982188E-03 -0.196889E-02
  16.350    0.997866E-03 -0.968179E-03 -0.194219E-02
  16.400    0.756990E-03 -0.954476E-03 -0.191614E-02
  16.450    0.512775E-03 -0.941028E-03 -0.189063E-02
  16.500    0.266817E-03 -0.927782E-03 -0.186553E-02
  16.550    0.206951E-04 -0.914690E-03 -0.184074E-02
  16.600   -0.224035E-03 -0.901706E-03 -0.181615E-02
  16.650   -0.465856E-03 -0.888787E-03 -0.179166E-02
  16.700   -0.703292E-03 -0.875891E-03 -0.176717E-02
  16.750   -0.934921E-03 -0.862982E-03 -0.174259E-02
  16.800   -0.115938E-02 -0.850026E-03 -0.171786E-02
  16.850   -0.137539E-02 -0.836991E-03 -0.169289E-02
  16.900   -0.158171E-02 -0.823851E-03 -0.166763E-02
  16.950   -0.177721E-02 -0.810582E-03 -0.164200E-02
  17.000   -0.196084E-02 -0.797163E-03 -0.161598E-02
  17.050   -0.213164E-02 -0.783578E-03 -0.158951E-02
  17.100   -0.228874E-02 -0.769813E-03 -0.156257E-02
  17.150   -0.243136E-02 -0.755860E-03 -0.153512E-02
  17.200   -0.255885E-02 -0.741711E-03 -0.150716E-02
  17.250   -0.267064E-02 -0.727364E-03 -0.147868E-02
  17.300   -0.276626E-02 -0.712819E-03 -0.144967E-02
  17.350   -0.284537E-02 -0.698079E-03 -0.142014E-02
  17.400   -0.290770E-02 -0.683152E-03 -0.139010E-02
  17.450   -0.295311E-02 -0.668047E-03 -0.135958E-02
  17.500   -0.298156E-02 -0.652776E-03 -0.132860E-02
  17.550   -0.299310E-02 -0.637354E-03 -0.129719E-02
  17.600   -0.298790E-02 -0.621799E-03 -0.126539E-02
  17.650   -0.296620E-02 -0.606130E-03 -0.123325E-02
  17.700   -0.292836E-02 -0.590369E-03 -0.120081E-02
  17.750   -0.287480E-02 -0.574539E-03 -0.116812E-02
  17.800   -0.280605E-02 -0.558665E-03 -0.113525E-02
  17.850   -0.272270E-02 -0.542774E-03 -0.110225E-02
  17.900   -0.262543E-02 -0.526894E-03 -0.106918E-02
  17.950   -0.251499E-02 -0.511053E-03 -0.103612E-02
  18.000   -0.239217E-02 -0.495280E-03 -0.100312E-02
  18.050   -0.225786E-02 -0.479606E-03 -0.970254E-03
  18.100   -0.211296E-02 -0.464062E-03 -0.937595E-03
  18.150   -0.195844E-02 -0.448676E-03 -0.905210E-03
  18.200   -0.179530E-02 -0.433480E-03 -0.873169E-03
  18.250   -0.162458E-02 -0.418504E-03 -0.841542E-03
  18.300   -0.144734E-02 -0.403777E-03 -0.810397E-03
  18.350   -0.126467E-02 -0.389328E-03 -0.779799E-03
  18.400   -0.107765E-02 -0.375184E-03 -0.749815E-03
  18.450   -0.887394E-03 -0.361373E-03 -0.720507E-03
  18.500   -0.695002E-03 -0.347921E-03 -0.691935E-03
  18.550   -0.501573E-03 -0.334851E-03 -0.664156E-03
  18.600   -0.308193E-03 -0.322187E-03 -0.637224E-03
  18.650   -0.115932E-03 -0.309949E-03 -0.611189E-03
  18.700    0.741639E-04 -0.298158E-03 -0.586098E-03
  18.750    0.261076E-03 -0.286830E-03 -0.561993E-03
  18.800    0.443820E-03 -0.275981E-03 -0.538912E-03
  18.850    0.621447E-03 -0.265626E-03 -0.516889E-03
  18.900    0.793054E-03 -0.255775E-03 -0.495953E-03
  18.950    0.957781E-03 -0.246438E-03 -0.476127E-03
  19.000    0.111482E-02 -0.237623E-03 -0.457431E-03
  19.050    0.126342E-02 -0.229334E-03 -0.439880E-03
  19.100    0.140288E-02 -0.221574E-03 -0.423484E-03
  19.150    0.153256E-02 -0.214345E-03 -0.408246E-03
  19.200    0.165190E-02 -0.207645E-03 -0.394167E-03
  19.250    0.176036E-02 -0.201470E-03 -0.381241E-03
  19.300    0.185752E-02 -0.195815E-03 -0.369459E-03
  19.350    0.194299E-02 -0.190672E-03 -0.358806E-03
  19.400    0.201645E-02 -0.186032E-03 -0.349263E-03
  19.450    0.207767E-02 -0.181882E-03 -0.340806E-03
  19.500    0.212646E-02 -0.178209E-03 -0.333408E-03
  19.550    0.216271E-02 -0.174999E-03 -0.327037E-03
  19.600    0.218639E-02 -0.172234E-03 -0.321658E-03
  19.650    0.219752E-02 -0.169897E-03 -0.317231E-03
  19.700    0.219618E-02 -0.167966E-03 -0.313714E-03
  19.750    0.218254E-02 -0.166421E-03 -0.311061E-03
  19.800    0.215679E-02 -0.165240E-03 -0.309225E-03
  19.850    0.211921E-02 -0.164400E-03 -0.308155E-03
  19.900    0.207014E-02 -0.163875E-03 -0.307797E-03
  19.950    0.200995E-02 -0.163641E-03 -0.308096E-03
  20.000    0.193907E-02 -0.163673E-03 -0.308996E-03
  20.050    0.185800E-02 -0.163942E-03 -0.310440E-03
  20.100    0.176725E-02 -0.164424E-03 -0.312367E-03
  20.150    0.166740E-02 -0.165090E-03 -0.314718E-03
  20.200    0.155904E-02 -0.165914E-03 -0.317433E-03
  20.250    0.144282E-02 -0.166867E-03 -0.320452E-03
  20.300    0.131940E-02 -0.167925E-03 -0.323715E-03
  20.350    0.118950E-02 -0.169058E-03 -0.327162E-03
  20.400    0.105381E-02 -0.170242E-03 -0.330734E-03
  20.450    0.913080E-03 -0.171450E-03 -0.334373E-03
  20.500    0.768064E-03 -0.172656E-03 -0.338022E-03
  20.550    0.619521E-03 -0.173837E-03 -0.341627E-03
  20.600    0.468220E-03 -0.174968E-03 -0.345134E-03
  20.650    0.314935E-03 -0.176026E-03 -0.348492E-03
  20.700    0.160435E-03 -0.176991E-03 -0.351652E-03
  20.750    0.548801E-05 -0.177840E-03 -0.354566E-03
  20.800   -0.149149E-03 -0.178555E-03 -0.357190E-03
  20.850   -0.302729E-03 -0.179117E-03 -0.359484E-03
  20.900   -0.454522E-03 -0.179510E-03 -0.361408E-03
  20.950   -0.603815E-03 -0.179718E-03 -0.362926E-03
  21.000   -0.749917E-03 -0.179726E-03 -0.364007E-03
  21.050   -0.892162E-03 -0.179523E-03 -0.364622E-03
  21.100   -0.102991E-02 -0.179096E-03 -0.364743E-03
  21.150   -0.116255E-02 -0.178437E-03 -0.364349E-03
  21.200   -0.128952E-02 -0.177537E-03 -0.363420E-03
  21.250   -0.141025E-02 -0.176390E-03 -0.361941E-03
  21.300   -0.152426E-02 -0.174991E-03 -0.359900E-03
  21.350   -0.163107E-02 -0.173336E-03 -0.357287E-03
  21.400   -0.173026E-02 -0.171424E-03 -0.354098E-03
  21.450   -0.182144E-02 -0.169254E-03 -0.350329E-03
  21.500   -0.190426E-02 -0.166828E-03 -0.345983E-03
  21.550   -0.197842E-02 -0.164148E-03 -0.341064E-03
  21.600   -0.204367E-02 -0.161217E-03 -0.335580E-03
  21.650   -0.209980E-02 -0.158042E-03 -0.329541E-03
  21.700   -0.214663E-02 -0.154630E-03 -0.322961E-03
  21.750   -0.218405E-02 -0.150987E-03 -0.315858E-03
  21.800   -0.221197E-02 -0.147124E-03 -0.308249E-03
  21.850   -0.223037E-02 -0.143051E-03 -0.300157E-03
  21.900   -0.223924E-02 -0.138779E-03 -0.291606E-03
  21.950   -0.223864E-02 -0.134320E-03 -0.282623E-03
  22.000   -0.222868E-02 -0.129688E-03 -0.273237E-03
  22.050   -0.220947E-02 -0.124897E-03 -0.263477E-03
  22.100   -0.218120E-02 -0.119962E-03 -0.253376E-03
  22.150   -0.214408E-02 -0.114899E-03 -0.242968E-03
  22.200   -0.209836E-02 -0.109723E-03 -0.232289E-03
  22.250   -0.204433E-02 -0.104451E-03 -0.221373E-03
  22.300   -0.198230E-02 -0.991010E-04 -0.210260E-03
  22.350   -0.191262E-02 -0.936897E-04 -0.198986E-03
  22.400   -0.183567E-02 -0.882348E-04 -0.187590E-03
  22.450   -0.175186E-02 -0.827542E-04 -0.176112E-03
  22.500   -0.166161E-02 -0.772655E-04 -0.164590E-03
  22.550   -0.156539E-02 -0.717868E-04 -0.153065E-03
  22.600   -0.146366E-02 -0.663357E-04 -0.141574E-03
  22.650   -0.135691E-02 -0.609297E-04 -0.130158E-03
  22.700   -0.124566E-02 -0.555860E-04 -0.118853E-03
  22.750   -0.113042E-02 -0.503217E-04 -0.107697E-03
  22.800   -0.101172E-02 -0.451531E-04 -0.967282E-04
  22.850   -0.890099E-03 -0.400963E-04 -0.859807E-04
  22.900   -0.766107E-03 -0.351668E-04 -0.754894E-04
  22.950   -0.640288E-03 -0.303794E-04 -0.652873E-04
  23.000   -0.513191E-03 -0.257482E-04 -0.554063E-04
  23.050   -0.385364E-03 -0.212866E-04 -0.458765E-04
  23.100   -0.257348E-03 -0.170074E-04 -0.367262E-04
  23.150   -0.129683E-03 -0.129222E-04 -0.279822E-04
  23.200   -0.289710E-05 -0.904207E-05 -0.196691E-04
  23.250    0.122491E-03 -0.537699E-05 -0.118099E-04
  23.300    0.245975E-03 -0.193604E-05 -0.442514E-05
  23.350    0.367063E-03  0.127267E-05  0.246644E-05
  23.400    0.485278E-03  0.424205E-05  0.884839E-05
  23.450    0.600163E-03  0.696599E-05  0.147065E-04
  23.500    0.711279E-03  0.943944E-05  0.200287E-04
  23.550    0.818208E-03  0.116584E-04  0.248052E-04
  23.600    0.920556E-03  0.136198E-04  0.290287E-04
  23.650    0.101795E-02  0.153218E-04  0.326940E-04
  23.700    0.111005E-02  0.167634E-04  0.357981E-04
  23.750    0.119652E-02  0.179449E-04  0.383405E-04
