0.01 0.011618679
0.012153239 0.034886406
0.014516265 0.067636443
0.017089076 0.094058509
0.019871674 0.099327454
0.022864058 0.11963973
0.026066228 0.14173217
0.029478184 0.1654916
0.033099926 0.19079542
0.036931454 0.21751556
0.040972769 0.24552104
0.045223869 0.27467952
0.049684756 0.30485767
0.054355429 0.33592052
0.059235887 0.36773022
0.064326132 0.40014404
0.069626164 0.43301251
0.075135981 0.46617746
0.080855584 0.4994704
0.086784974 0.53271179
0.092924149 0.56571122
0.099273111 0.59826808
0.10583186 0.63017386
0.11260039 0.66121544
0.11957871 0.69117875
0.12676682 0.71985439
0.13416471 0.74704194
0.14177239 0.77255669
0.14958985 0.79623428
0.15761711 0.81793583
0.16585414 0.83755275
0.17430096 0.8550089
0.18295757 0.87026339
0.19182397 0.88331058
0.20090015 0.89417915
0.21018612 0.90292983
0.21968187 0.90965195
0.22938741 0.91445877
0.23930274 0.91748183
0.24942785 0.91886592
0.25976275 0.91876208
0.27030743 0.91732245
0.2810619 0.91469478
0.29202616 0.91101781
0.3032002 0.90641702
0.31458403 0.90100173
0.32617764 0.89486403
0.33798104 0.88807693
0.34999423 0.88069533
0.3622172 0.87275694
0.37464996 0.86428434
0.38729251 0.8552878
0.40014484 0.84576842
0.41320696 0.83572138
0.42647886 0.82514008
0.43996055 0.81401895
0.45365203 0.80235711
0.46755329 0.79016092
0.48166434 0.77744563
0.49598517 0.76423746
0.51051579 0.75057356
0.5252562 0.73650209
0.54020639 0.72208118
0.55536637 0.70737759
0.57073613 0.69246449
0.58631569 0.67741888
0.60210502 0.66231925
0.61810415 0.64724278
0.63431306 0.63226262
0.65073175 0.61744555
0.66736023 0.60285012
0.6841985 0.58852505
0.70124655 0.5745079
0.71850439 0.56082506
0.73597202 0.54749109
0.75364943 0.53450976
0.77153663 0.5218747
0.78963362 0.50957088
0.80794039 0.49757623
0.82645694 0.48586363
0.84518329 0.47440287
0.86411941 0.46316268
0.88326533 0.45211289
0.90262103 0.44122599
0.92218652 0.43047889
0.94196179 0.41985387
0.96194685 0.40933962
0.9821417 0.39893145
1.0025463 0.38863121
1.0231607 0.37844704
1.043985 0.36839237
1.0650189 0.35848491
1.0862627 0.34874545
1.1077163 0.33919644
1.1293796 0.32986046
1.1512528 0.32075917
1.1733357 0.3119118
1.1956284 0.30333418
1.2181309 0.295038
1.2408432 0.28703031
1.2637652 0.27931294
1.2868971 0.27188272
1.3102387 0.26473157
1.3337901 0.25784695
1.3575513 0.25121254
1.3815223 0.24480892
1.4057031 0.23861469
1.4300937 0.2326074
1.454694 0.22676456
1.4795042 0.22106486
1.5045241 0.21548883
1.5297538 0.21001996
1.5551933 0.20464517
