 # inc. channel=           1
   1.0000000000000002E-002   2.3567869702377912E-003   2.3567869702377912E-003
   1.2153239321104193E-002   8.5225940135197648E-003   8.5225940135197648E-003
   1.4516264762452364E-002   1.8126387762167212E-002   1.8126387762167212E-002
   1.7089076324044522E-002   2.7809784910632053E-002   2.7809784910632053E-002
   1.9871674005880673E-002   1.2418485729442935E-002   1.2418485729442935E-002
   2.2864057807960806E-002   1.5341565986542367E-002   1.5341565986542367E-002
   2.6066227730284924E-002   1.8660549272085328E-002   1.8660549272085328E-002
   2.9478183772853033E-002   2.2381025889473997E-002   2.2381025889473997E-002
   3.3099925935665124E-002   2.6501115096249132E-002   2.6501115096249132E-002
   3.6931454218721203E-002   3.1010866665257025E-002   3.1010866665257025E-002
   4.0972768622021288E-002   3.5891917989001487E-002   3.5891917989001487E-002
   4.5223869145565324E-002   4.1117466180540907E-002   4.1117466180540907E-002
   4.9684755789353371E-002   4.6652548646380562E-002   4.6652548646380562E-002
   5.4355428553385411E-002   5.2454653119897887E-002   5.2454653119897887E-002
   5.9235887437661408E-002   5.8474618166420030E-002   5.8474618166420030E-002
   6.4326132442181411E-002   6.4657875326430331E-002   6.4657875326430331E-002
   6.9626163566945412E-002   7.0945891130677688E-002   7.0945891130677688E-002
   7.5135980811953371E-002   7.7277714703105002E-002   7.7277714703105002E-002
   8.0855584177205328E-002   8.3591818121041467E-002   8.3591818121041467E-002
   8.6784973662701284E-002   8.9827734357883493E-002   8.9827734357883493E-002
   9.2924149268441211E-002   9.5927781543221527E-002   9.5927781543221527E-002
   9.9273110994425137E-002  0.10183860812837953       0.10183860812837953     
  0.10583185884065305       0.10751262550318673       0.10751262550318673     
  0.11260039280712492       0.11290898417710814       0.11290898417710814     
  0.11957871289384081       0.11799451647114803       0.11799451647114803     
  0.12676681910080068       0.12274418106569442       0.12274418106569442     
  0.13416471142800451       0.12714125700527418       0.12714125700527418     
  0.14177238987545238       0.13117718630425246       0.13117718630425246     
  0.14958985444314421       0.13485117737640961       0.13485117737640961     
  0.15761710513107996       0.13816955390346788       0.13816955390346788     
  0.16585414193925982       0.14114484355214479       0.14114484355214479     
  0.17430096486768357       0.14379474807856596       0.14379474807856596     
  0.18295757391635131       0.14614102615117455       0.14614102615117455     
  0.19182396908526311       0.14820831750274691       0.14820831750274691     
  0.20090015037441886       0.15002298066749178       0.15002298066749178     
  0.21018611778381865       0.15161187794822983       0.15161187794822983     
  0.21968187131346234       0.15300142320709784       0.15300142320709784     
  0.22938741096335000       0.15421663737257577       0.15421663737257577     
  0.23930273673348174       0.15528032961597754       0.15528032961597754     
  0.24942784862385742       0.15621238826766951       0.15621238826766951     
  0.25976274663447702       0.15702937358963062       0.15702937358963062     
  0.27030743076534075       0.15774423878395699       0.15774423878395699     
  0.28106190101644840       0.15836600779601717       0.15836600779601717     
  0.29202615738779997       0.15889989518474321       0.15889989518474321     
  0.30320019987939567       0.15934739719284996       0.15934739719284996     
  0.31458402849123523       0.15970648830469633       0.15970648830469633     
  0.32617764322331877       0.15997212511590453       0.15997212511590453     
  0.33798104407564639       0.16013666574216720       0.16013666574216720     
  0.34999423104821792       0.16019032297985580       0.16019032297985580     
  0.36221720414103342       0.16012199472066299       0.16012199472066299     
  0.37464996335409301       0.15991974693519584       0.15991974693519584     
  0.38729250868739651       0.15957167513587500       0.15957167513587500     
  0.40014484014094409       0.15906634668648326       0.15906634668648326     
  0.41320695771473570       0.15839355097718788       0.15839355097718788     
  0.42647886140877100       0.15754494176218481       0.15754494176218481     
  0.43996055122305044       0.15651440327870303       0.15651440327870303     
  0.45365202715757391       0.15529855748758675       0.15529855748758675     
  0.46755328921234135       0.15389697309257644       0.15389697309257644     
  0.48166433738735281       0.15231238555352281       0.15231238555352281     
  0.49598517168260836       0.15055072822008039       0.15055072822008039     
  0.51051579209810771       0.14862105435475165       0.14862105435475165     
  0.52525619863385120       0.14653528685856590       0.14653528685856590     
  0.54020639128983838       0.14430795759338680       0.14430795759338680     
  0.55536637006606970       0.14195586667550428       0.14195586667550428     
  0.57073613496254505       0.13949751619198414       0.13949751619198414     
  0.58631568597926453       0.13695263852864062       0.13695263852864062     
  0.60210502311622793       0.13434165209441951       0.13434165209441951     
  0.61810414637343514       0.13168518555181830       0.13168518555181830     
  0.63431305575088626       0.12900343483313090       0.12900343483313090     
  0.65073175124858151       0.12631579807335816       0.12631579807335816     
  0.66736023286652091       0.12364036382084083       0.12364036382084083     
  0.68419850060470422       0.12099357977088221       0.12099357977088221     
  0.70124655446313167       0.11838996271088310       0.11838996271088310     
  0.71850439444180259       0.11584182458665854       0.11584182458665854     
  0.73597202054071786       0.11335918373930386       0.11335918373930386     
  0.75364943275987695       0.11094972493714962       0.11094972493714962     
  0.77153663109928028       0.10861869029115453       0.10861869029115453     
  0.78963361555892753       0.10636906148842042       0.10636906148842042     
  0.80794038613881880       0.10420161539097808       0.10420161539097808     
  0.82645694283895366       0.10211512860013019       0.10211512860013019     
  0.84518328565933298       0.10010655622913966       0.10010655622913966     
  0.86411941459995589        9.8171328053116805E-002   9.8171328053116805E-002
  0.88326532966082305        9.6303590295395841E-002   9.6303590295395841E-002
  0.90262103084193424        9.4496478231348408E-002   9.4496478231348408E-002
  0.92218651814328945        9.2742410638455064E-002   9.2742410638455064E-002
  0.94196179156488835        9.1033396154365412E-002   9.1033396154365412E-002
  0.96194685110673139        8.9361316460072157E-002   8.9361316460072157E-002
  0.98214169676881824        8.7718191672808060E-002   8.7718191672808060E-002
   1.0025463285511496        8.6096422635994374E-002   8.6096422635994374E-002
   1.0231607464537245        8.4489006797767344E-002   8.4489006797767344E-002
   1.0439849504765437        8.2889774489462331E-002   8.2889774489462331E-002
   1.0650189406196064        8.1293475975247012E-002   8.1293475975247012E-002
   1.0862627168829135        7.9695974439931538E-002   7.9695974439931538E-002
   1.1077162792664641        7.8094255808942414E-002   7.8094255808942414E-002
   1.1293796277702592        7.6486490733300383E-002   7.6486490733300383E-002
   1.1512527623942983        7.4872039103553445E-002   7.4872039103553445E-002
   1.1733356831385815        7.3251395719088522E-002   7.3251395719088522E-002
   1.1956283900031082        7.1626085270270826E-002   7.1626085270270826E-002
   1.2181308829878792        6.9998596708200869E-002   6.9998596708200869E-002
   1.2408431620928935        6.8372215249667051E-002   6.8372215249667051E-002
   1.2637652273181528        6.6750882079557650E-002   6.6750882079557650E-002
   1.2868970786636558        6.5139012486615744E-002   6.5139012486615744E-002
   1.3102387161294022        6.3541352827017811E-002   6.3541352827017811E-002
   1.3337901397153931        6.1962782570446670E-002   6.1962782570446670E-002
   1.3575513494216283        6.0408184920674290E-002   6.0408184920674290E-002
   1.3815223452481071        5.8882253611597574E-002   5.8882253611597574E-002
   1.4057031271948295        5.7389391350963041E-002   5.7389391350963041E-002
   1.4300936952617964        5.5933596970535439E-002   5.5933596970535439E-002
   1.4546940494490070        5.4518346569359777E-002   5.4518346569359777E-002
   1.4795041897564614        5.3146546339303678E-002   5.3146546339303678E-002
   1.5045241161841607        5.1820480293226771E-002   5.1820480293226771E-002
   1.5297538287321033        5.0541771146001772E-002   5.0541771146001772E-002
   1.5551933274002900        4.9311391178228199E-002   4.9311391178228199E-002
   1.5808426121887205        4.8129663539536897E-002   4.8129663539536897E-002
   1.6067016830973946        4.6996289293250330E-002   4.6996289293250330E-002
   1.6327705401263142        4.5910401598543496E-002   4.5910401598543496E-002
   1.6590491832754763        4.4870601971106580E-002   4.4870601971106580E-002
   1.6855376125448827        4.3875035408597433E-002   4.3875035408597433E-002
   1.7122358279345340        4.2921450524863652E-002   4.2921450524863652E-002
   1.7391438294444281        4.2007272484743848E-002   4.2007272484743848E-002
   1.7662616170745669        4.1129678187853194E-002   4.1129678187853194E-002
   1.7935891908249493        4.0285671575421837E-002   4.0285671575421837E-002
   1.8211265506955765        3.9472157040820161E-002   3.9472157040820161E-002
   1.8488736966864467        3.8685988809961845E-002   3.8685988809961845E-002
   1.8768306287975611        3.7924081111767857E-002   3.7924081111767857E-002
   1.9049973470289197        3.7183412552368685E-002   3.7183412552368685E-002
   1.9333738513805223        3.6461120811425010E-002   3.6461120811425010E-002
   1.9619601418523689        3.5754541994079132E-002   3.5754541994079132E-002
   1.9907562184444592        3.5061233777509110E-002   3.5061233777509110E-002
   2.0197620811567933        3.4379017371713963E-002   3.4379017371713963E-002
   2.0489777299893723        3.3706012237879314E-002   3.3706012237879314E-002
   2.0784031649421948        3.3040632035049498E-002   3.3040632035049498E-002
   2.1080383860152612        3.2381610790392444E-002   3.2381610790392444E-002
   2.1378833932085715        3.1727980181669016E-002   3.1727980181669016E-002
   2.1679381865221252        3.1079097973366665E-002   3.1079097973366665E-002
   2.1982027659559242        3.0434594964551757E-002   3.0434594964551757E-002
   2.2286771315099663        2.9794396759563531E-002   2.9794396759563531E-002
   2.2593612831842536        2.9158659065601895E-002   2.9158659065601895E-002
   2.2902552209787834        2.8527779801468266E-002   2.8527779801468266E-002
   2.3213589448935581        2.7902337312047852E-002   2.7902337312047852E-002
   2.3526724549285758        2.7283078688470349E-002   2.7283078688470349E-002
   2.3841957510838379        2.6670879338975134E-002   2.6670879338975134E-002
   2.4159288333593447        2.6066698678483258E-002   2.6066698678483258E-002
   2.4478717017550942        2.5471565785021012E-002   2.5471565785021012E-002
   2.4800243562710902        2.4886540847501176E-002   2.4886540847501176E-002
   2.5123867969073270        2.4312667050657551E-002   2.4312667050657551E-002
   2.5449590236638095        2.3750967951010504E-002   2.3750967951010504E-002
   2.5777410365405360        2.3202410416490366E-002   2.3202410416490366E-002
   2.6107328355375063        2.2667877690814953E-002   2.2667877690814953E-002
   2.6439344206547206        2.2148155270838851E-002   2.2148155270838851E-002
   2.6773457918921779        2.1643919495330788E-002   2.1643919495330788E-002
   2.7109669492498814        2.1155712627451421E-002   2.1155712627451421E-002
   2.7447978927278269        2.0683943987381340E-002   2.0683943987381340E-002
   2.7788386223260169        2.0228878842905692E-002   2.0228878842905692E-002
   2.8130891380444512        1.9790640224700680E-002   1.9790640224700680E-002
   2.8475494398831285        1.9369200374705974E-002   1.9369200374705974E-002
   2.8822195278420524        1.8964391743195870E-002   1.8964391743195870E-002
   2.9170994019212171        1.8575900878814118E-002   1.8575900878814118E-002
   2.9521890621206275        1.8203290632829643E-002   1.8203290632829643E-002
   2.9874885084402818        1.7845998782129734E-002   1.7845998782129734E-002
   3.0229977408801800        1.7503352042522045E-002   1.7503352042522045E-002
   3.0587167594403226        1.7174577038160457E-002   1.7174577038160457E-002
   3.0946455641207069        1.6858818851718235E-002   1.6858818851718235E-002
   3.1307841549213373        1.6555151389459517E-002   1.6555151389459517E-002
   3.1671325318422121        1.6262600110157791E-002   1.6262600110157791E-002
   3.2036906948833299        1.5980148834731856E-002   1.5980148834731856E-002
   3.2404586440446921        1.5706768489849275E-002   1.5706768489849275E-002
   3.2774363793262986        1.5441424919328409E-002   1.5441424919328409E-002
   3.3146239007281486        1.5183102934849670E-002   1.5183102934849670E-002
   3.3520212082502412        1.4930818560536815E-002   1.4930818560536815E-002
   3.3896283018925795        1.4683635798361450E-002   1.4683635798361450E-002
   3.4274451816551617        1.4440684282305041E-002   1.4440684282305041E-002
   3.4654718475379878        1.4201169183076959E-002   1.4201169183076959E-002
   3.5037082995410578        1.3964381559197091E-002   1.3964381559197091E-002
   3.5421545376643708        1.3729711647362416E-002   1.3729711647362416E-002
   3.5808105619079287        1.3496652325955828E-002   1.3496652325955828E-002
   3.6196763722717309        1.3264806369204487E-002   1.3264806369204487E-002
   3.6587519687557770        1.3033883183562647E-002   1.3033883183562647E-002
   3.6980373513600671        1.2803707527094116E-002   1.2803707527094116E-002
   3.7375325200846010        1.2574205243284424E-002   1.2574205243284424E-002
   3.7772374749293789        1.2345403548174065E-002   1.2345403548174065E-002
   3.8171522158943998        1.2117424291677292E-002   1.2117424291677292E-002
   3.8572767429796655        1.1890471614982776E-002   1.1890471614982776E-002
   3.8976110561851756        1.1664818963150638E-002   1.1664818963150638E-002
   3.9381551555109295        1.1440800226482735E-002   1.1440800226482735E-002
   3.9789090409569274        1.1218793886812841E-002   1.1218793886812841E-002
   4.0198727125231679        1.0999208425379211E-002   1.0999208425379211E-002
   4.0610461702096536        1.0782471820012313E-002   1.0782471820012313E-002
   4.1024294140163837        1.0569015406828327E-002   1.0569015406828327E-002
   4.1440224439433582        1.0359260188424651E-002   1.0359260188424651E-002
   4.1858252599905752        1.0153610291795134E-002   1.0153610291795134E-002
   4.2278378621580375        9.9524367748062195E-003   9.9524367748062195E-003
   4.2700602504457432        9.7560724750141645E-003   9.7560724750141645E-003
   4.3124924248536916        9.5648056138977911E-003   9.5648056138977911E-003
   4.3551343853818860        9.3788717486164037E-003   9.3788717486164037E-003
   4.3979861320303231        9.1984544290075725E-003   9.1984544290075725E-003
   4.4410476647990054        9.0236783902864232E-003   9.0236783902864232E-003
   4.4843189836879311        8.8546150755279274E-003   8.8546150755279274E-003
   4.5278000886971013        8.6912782273169901E-003   8.6912782273169901E-003
   4.5714909798265131        8.5336301619652714E-003   8.5336301619652714E-003
   4.6153916570761711        8.3815859969378938E-003   8.3815859969378938E-003
   4.6595021204460734        8.2350158390931544E-003   8.2350158390931544E-003
   4.7038223699362183        8.0937480604162688E-003   8.0937480604162688E-003
   4.7483524055466084        7.9575834175285801E-003   7.9575834175285801E-003
   4.7930922272772403        7.8262893981494025E-003   7.8262893981494025E-003
   4.8380418351281183        7.6996161286907389E-003   7.6996161286907389E-003
   4.8832012290992397        7.5772969231662551E-003   7.5772969231662551E-003
   4.9285704091906064        7.4590545145833183E-003   7.4590545145833183E-003
   4.9741493754022157        7.3446062498257001E-003   7.3446062498257001E-003
   5.0199381277340693        7.2336717814082269E-003   7.2336717814082269E-003
   5.0659366661861664        7.1259729318384332E-003   7.1259729318384332E-003
   5.1121449907585061        7.0212402519595225E-003   7.0212402519595225E-003
   5.1585631014510920        6.9192130251105747E-003   6.9192130251105747E-003
   5.2051909982639222        6.8196446930522646E-003   6.8196446930522646E-003
   5.2520286811969958        6.7223021837928519E-003   6.7223021837928519E-003
   5.2990761502503139        6.6269686099310783E-003   6.6269686099310783E-003
   5.3463334054238727        6.5334409552859681E-003   6.5334409552859681E-003
   5.3938004467176786        6.4415341191897436E-003   6.4415341191897436E-003
   5.4414772741317279        6.3510780989454460E-003   6.3510780989454460E-003
   5.4893638876660216        6.2619176187382747E-003   6.2619176187382747E-003
   5.5374602873205596        6.1739135565520948E-003   6.1739135565520948E-003
   5.5857664730953402        6.0869389563612888E-003   6.0869389563612888E-003
   5.6342824449903670        6.0008807860933043E-003   6.0008807860933043E-003
   5.6830082030056346        5.9156389300599561E-003   5.9156389300599561E-003
   5.7319437471411483        5.8311261820820888E-003   5.8311261820820888E-003
   5.7810890773969055        5.7472655640579224E-003   5.7472655640579224E-003
   5.8304441937729079        5.6639924596288563E-003   5.6639924596288563E-003
   5.8800090962691520        5.5812542213988167E-003   5.5812542213988167E-003
   5.9297837848856414        5.4990089895505592E-003   5.4990089895505592E-003
   5.9797682596223751        5.4172280069334907E-003   5.4172280069334907E-003
   6.0299625204793506        5.3358937759652586E-003   5.3358937759652586E-003
   6.0803665674565730        5.2550010850361158E-003   5.2550010850361158E-003
   6.1309804005540389        5.1745589955232421E-003   5.1745589955232421E-003
   6.1818040197717465        5.0945865640338655E-003   5.0945865640338655E-003
   6.2328374251097003        5.0151186269402955E-003   5.0151186269402955E-003
   6.2840806165678993        4.9362000099263514E-003   4.9362000099263514E-003
   6.3355335941463391        4.8578892274165593E-003   4.8578892274165593E-003
   6.3871963578450242        4.7802534466389974E-003   4.7802534466389974E-003
   6.4390689076639518        4.7033723117085990E-003   4.7033723117085990E-003
   6.4911512436031256        4.6273325034929536E-003   4.6273325034929536E-003
   6.5434433656625437        4.5522277055169051E-003   4.5522277055169051E-003
   6.5959452738422035        4.4781557562773577E-003   4.4781557562773577E-003
   6.6486569681421086        4.4052186432866737E-003   4.4052186432866737E-003
   6.7015784485622554        4.3335166277488589E-003   4.3335166277488589E-003
   6.7547097151026509        4.2631489656819350E-003   4.2631489656819350E-003
   6.8080507677632882        4.1942110314491755E-003   4.1942110314491755E-003
   6.8616016065441681        4.1267903611681275E-003   4.1267903611681275E-003
   6.9153622314452932        4.0609664394784155E-003   4.0609664394784155E-003
   6.9693326424666608        3.9968068116102394E-003   3.9968068116102394E-003
   7.0235128396082773        3.9343676555302345E-003   3.9343676555302345E-003
   7.0779028228701319        3.8736905698450808E-003   3.8736905698450808E-003
   7.1325025922522336        3.8148018178173542E-003   3.8148018178173542E-003
   7.1873121477545769        3.7577135205393479E-003   3.7577135205393479E-003
   7.2423314893771664        3.7024211735431174E-003   3.7024211735431174E-003
   7.2975606171200011        3.6489048612538223E-003   3.6489048612538223E-003
   7.3529995309830767        3.5971301318430144E-003   3.5971301318430144E-003
   7.4086482309663984        3.5470484117495807E-003   3.5470484117495807E-003
   7.4645067170699608        3.4985980083763243E-003   3.4985980083763243E-003
   7.5205749892937703        3.4517066145832074E-003   3.4517066145832074E-003
   7.5768530476378242        3.4062933754007473E-003   3.4062933754007473E-003
   7.6333408921021206        3.3622681775781608E-003   3.3622681775781608E-003
   7.6900385226866605        3.3195381430873795E-003   3.3195381430873795E-003
   7.7469459393914439        3.2780051857765739E-003   3.2780051857765739E-003
   7.8040631422164735        3.2375714753601782E-003   3.2375714753601782E-003
   7.8613901311617473        3.1981393517608297E-003   3.1981393517608297E-003
   7.9189269062272638        3.1596139540326562E-003   3.1596139540326562E-003
   7.9766734674130237        3.1219052564314420E-003   3.1219052564314420E-003
   8.0346298147190272        3.0849282915539258E-003   3.0849282915539258E-003
   8.0927959481452767        3.0486055529040418E-003   3.0486055529040418E-003
   8.1511718676917706        3.0128664160521054E-003   3.0128664160521054E-003
   8.2097575733585071        2.9776490050633197E-003   2.9776490050633197E-003
   8.2685530651454862        2.9428998553340476E-003   2.9428998553340476E-003
   8.3275583430527114        2.9085729672881614E-003   2.9085729672881614E-003
   8.3867734070801827        2.8746307434802804E-003   2.8746307434802804E-003
   8.4461982572278931        2.8410418403043386E-003   2.8410418403043386E-003
   8.5058328934958514        2.8077821386930661E-003   2.8077821386930661E-003
   8.5656773158840487        2.7748330742741771E-003   2.7748330742741771E-003
   8.6257315243924939        2.7421798105238702E-003   2.7421798105238702E-003
   8.6859955190211853        2.7098106541496333E-003   2.7098106541496333E-003
   8.7464692997701157        2.6777177090930391E-003   2.6777177090930391E-003
   8.8071528666392922        2.6458933739618084E-003   2.6458933739618084E-003
   8.8680462196287113        2.6143303732239762E-003   2.6143303732239762E-003
   8.9291493587383766        2.5830225035114490E-003   2.5830225035114490E-003
   8.9904622839682862        2.5519618614618209E-003   2.5519618614618209E-003
   9.0519849953184384        2.5211402114191624E-003   2.5211402114191624E-003
   9.1137174927888349        2.4905482211052088E-003   2.4905482211052088E-003
   9.1756597763794723        2.4601762868038156E-003   2.4601762868038156E-003
   9.2378118460903575        2.4300132410627700E-003   2.4300132410627700E-003
   9.3001737019214890        2.4000478698060121E-003   2.4000478698060121E-003
   9.3627453438728594        2.3702697602333289E-003   2.3702697602333289E-003
   9.4255267719444760        2.3406693510969476E-003   2.3406693510969476E-003
   9.4885179861363369        2.3112379414617283E-003   2.3112379414617283E-003
   9.5517189864484386        2.2819698197311827E-003   2.2819698197311827E-003
   9.6151297728807901        2.2528621548180859E-003   2.2528621548180859E-003
   9.6787503454333788        2.2239158951612025E-003   2.2239158951612025E-003
   9.7425807041062189        2.1951350512770078E-003   2.1951350512770078E-003
   9.8066208488992963        2.1665283910669241E-003   2.1665283910669241E-003
   9.8708707798126198        2.1381086556819914E-003   2.1381086556819914E-003
   9.9353304968461913        2.1098941492892591E-003   2.1098941492892591E-003
   10.000000000000000        2.0819056121502114E-003   2.0819056121502114E-003
 &
