0 0
0.04 0.18896076
0.08 0.42791708
0.12 0.60954543
0.16 0.72907347
0.2 0.80222658
0.24 0.83950286
0.28 0.85283852
0.32 0.84753444
0.36 0.83044489
0.4 0.806023
0.44 0.77700634
0.48 0.74537921
0.52 0.71253175
0.56 0.67940624
0.6 0.64677703
0.64 0.61512877
0.68 0.58462659
0.72 0.55534691
0.76 0.52730221
0.8 0.50113257
0.84 0.47630205
0.88 0.45263129
0.92 0.43044669
0.96 0.40977013
1 0.39000164
1.04 0.37156727
1.08 0.35434769
1.12 0.33778459
1.16 0.32265947
1.2 0.30817845
1.24 0.29452054
1.28 0.28184595
1.32 0.26953054
1.36 0.25841043
1.4 0.24751169
1.44 0.23752743
1.48 0.22786864
1.52 0.21888713
1.56 0.21029085
1.6 0.20221394
1.64 0.19452713
1.68 0.18726447
1.72 0.1803561
1.76 0.173825
1.8 0.16758358
1.84 0.1617087
1.88 0.15603992
1.92 0.15075299
1.96 0.14557744
2 0.14081689
2.04 0.13606794
2.08 0.13177854
2.12 0.12748915
2.16 0.12353281
2.2 0.11966521
2.24 0.11598897
2.28 0.11249916
2.32 0.10906872
2.36 0.10591742
2.4 0.10276613
2.44 0.099856477
2.48 0.09700866
2.52 0.094261273
2.56 0.091685585
2.6 0.089109896
2.64 0.086752348
2.68 0.084420716
2.72 0.082170191
2.76 0.080057461
2.8 0.077944731
2.84 0.075988947
2.88 0.074072599
2.92 0.072187949
2.96 0.070447892
3 0.068707834
3.04 0.067048936
3.08 0.065467276
3.12 0.063885616
3.16 0.062417521
3.2 0.060978367
3.24 0.0595435
3.28 0.058232724
3.32 0.056921948
3.36 0.055636861
3.4 0.054441885
3.44 0.05324691
3.48 0.052089811
3.52 0.0509994
3.56 0.049908989
3.6 0.048861528
3.64 0.047865596
3.68 0.046869665
3.72 0.04591634
3.76 0.045005809
3.8 0.044095277
3.84 0.04322298
3.88 0.042389663
3.92 0.041556347
3.96 0.040753999
4 0.039990528
4.04 0.039227058
4.08 0.038485313
4.12 0.037785077
4.16 0.037084841
4.2 0.036395822
4.24 0.035752905
4.28 0.035109988
4.32 0.034467071
4.36 0.033876185
4.4 0.033285309
4.44 0.032694434
4.48 0.03213933
4.52 0.031595781
4.56 0.031052233
4.6 0.03052868
4.64 0.030028239
4.68 0.029527799
4.72 0.029032223
4.76 0.028571085
4.8 0.028109947
4.84 0.027648809
4.88 0.027214048
4.92 0.026788764
4.96 0.026363479
5 0.025947994
5.04 0.025555423
5.08 0.025162851
5.12 0.02477028
5.16 0.024402046
5.2 0.024039324
5.24 0.023676601
5.28 0.023321594
5.32 0.022986116
5.36 0.022650639
5.4 0.022315161
5.44 0.021997179
5.48 0.021686591
5.52 0.021376003
5.56 0.021067114
5.6 0.020779296
5.64 0.020491478
5.68 0.02020366
5.72 0.019924152
5.76 0.019657202
5.8 0.019390252
5.84 0.019123302
5.88 0.018869264
5.92 0.018621476
5.96 0.018373688
6 0.0181259
6.04 0.017893995
6.08 0.017663828
6.12 0.017433661
6.16 0.017204805
6.2 0.016990858
6.24 0.01677691
6.28 0.016562962
6.32 0.016352185
6.36 0.016153169
6.4 0.015954153
6.44 0.015755137
6.48 0.015560186
6.52 0.015374914
6.56 0.015189641
6.6 0.015004369
6.64 0.014823285
6.68 0.01465066
6.72 0.014478034
6.76 0.014305409
6.8 0.014136491
6.84 0.013975504
6.88 0.013814517
6.92 0.013653531
6.96 0.013495308
7 0.013345041
7.04 0.013194775
7.08 0.013044509
7.12 0.012895717
7.16 0.012755341
7.2 0.012614965
7.24 0.012474589
7.28 0.012334214
7.32 0.01220291
7.36 0.012071677
7.4 0.011940444
7.44 0.011809211
7.48 0.011684648
7.52 0.011561885
7.56 0.011439123
7.6 0.01131636
7.64 0.011197798
7.68 0.011082893
7.72 0.010967989
7.76 0.010853084
7.8 0.010739884
7.84 0.010632275
7.88 0.010524666
7.92 0.010417057
7.96 0.010309448
8 0.010207829

